"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Option1 Linked To","Option2 Name","Option2 Value","Option2 Linked To","Option3 Name","Option3 Value","Option3 Linked To","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Unit Price Total Measure","Unit Price Total Measure Unit","Unit Price Base Measure","Unit Price Base Measure Unit","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","SEO Title","SEO Description","Variant Image","Variant Weight Unit","Variant Tax Code","Cost per item","Status","Upload Status"
"monango-3-pc-table-set-occasional-set","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4540-3_ee58f35d-be6b-4334-b7fa-d9d8fbd60ced.jpg?v=1773920436","3","monango-3-pc-table-set-occasional-set","","","","","","","","active",""
"monango-3-pc-table-set-occasional-set","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4540-4_9751532c-03e1-456f-aab4-82d99ef5f316.jpg?v=1773920436","4","monango-3-pc-table-set-occasional-set","","","","","","","","active",""
"monango-3-pc-table-set-occasional-set","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4540-5_a235451c-bd0e-4ab8-b56b-cac239e2bb1b.jpg?v=1773920436","5","monango-3-pc-table-set-occasional-set","","","","","","","","active",""
"lodivea-3-pc-coffee-table-set-w-faux-marble-occasional-set","LODIVEA 3 Pc. Coffee Table Set w/ Faux Marble Occasional Set","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Make the room feel complete with LODIVEA 3 Pc. Coffee Table Set w/ Faux Marble and its Transitional character. This living occasional set is made to fit naturally into the room. Finished in Black tones, the Solid Wood, Paper Veneer, build balances durability with visual appeal.<br>
Product Dimensions: COFFEE TABLE: 48""L X 24""W X 19""H, END TABLE: 22""L X 24""W X 24""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer</p>

<p>Materials: Solid Wood, Paper Veneer.<br>
Color: Black<br>
Weight: 95 lbs</p>","GOODDEGG","","Occasional Set","2026, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, LODIVEA, New Arrival, Occasional Set, Quick Ship Furniture","true","Title","Default Title","","","","","","","","CM4544BK-3PK","43091.002994578","shopify","20","deny","manual","417.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4544BK-3PK-1_743593f2-e71f-487c-a41d-df9907cfcac2.jpg?v=1773920435","1","lodivea-3-pc-coffee-table-set-w-faux-marble-occasional-set","false","LODIVEA 3 Pc. Coffee Table Set w/ Faux Marble Occasional Set","Shop LODIVEA 3 Pc. Coffee Table Set w/ Faux Marble Occasional Set. Color: Black. Free shipping from GOODDEGG. Buy now.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4544BK-3PK-1_743593f2-e71f-487c-a41d-df9907cfcac2.jpg?v=1773920435","lb","","179.00","active",""
"lodivea-3-pc-coffee-table-set-w-faux-marble-occasional-set","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4544BK-3PK-2_736adc68-6058-492d-a14d-00603316aa85.jpg?v=1773920435","2","lodivea-3-pc-coffee-table-set-w-faux-marble-occasional-set","","","","","","","","active",""
"lechester-3-pc-coffee-table-set-w-faux-marble-occasional-set","LECHESTER 3 Pc. Coffee Table Set w/ Faux Marble Occasional Set","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with LECHESTER 3 Pc. Coffee Table Set w/ Faux Marble, styled in Traditional and designed for everyday comfort. Built as a living occasional set, it pairs well with a wide range of interiors. With Faux Marble, Solid Wood, Wood Veneer, and Dark Oak or Ivory tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 48""L X 24""W X 18 1/4""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer</p>

<p>Materials: Faux Marble, Solid Wood, Wood Veneer.<br>
Color: Dark Oak or Ivory<br>
Weight: 99 lbs</p>","GOODDEGG","","Occasional Set","2026, Furniture of America, Indoor Furniture, LECHESTER, Living, LIVING ROOM FURNITURE, New Arrival, Occasional Set, Quick Ship Furniture","true","Title","Default Title","","","","","","","","CM4487-3PK","44906.007503896","shopify","20","deny","manual","657.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4487-3PK-Z_e578783a-178c-4c60-bd58-a138971bfcdc.jpg?v=1773920434","1","lechester-3-pc-coffee-table-set-w-faux-marble-occasional-set","false","LECHESTER 3 Pc. Coffee Table Set w/ Faux Marble Occasional Set","Shop LECHESTER 3 Pc. Coffee Table Set w/ Faux Marble Occasional Set. Color: Dark Oak/Ivory. Free shipping from GOODDEGG. Buy now.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4487-3PK-Z_e578783a-178c-4c60-bd58-a138971bfcdc.jpg?v=1773920434","lb","","249.00","active",""
"lechester-3-pc-coffee-table-set-w-faux-marble-occasional-set","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4487-3PK-top_365887e4-9d96-45e0-afba-e0f42f00c42c.jpg?v=1773920434","2","lechester-3-pc-coffee-table-set-w-faux-marble-occasional-set","","","","","","","","active",""
"cheshire-3-pc-table-set-occasional-set","CHESHIRE 3 Pc. Table Set Occasional Set","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
CHESHIRE 3 Pc. Table Set brings a Traditional look to your home with a refined, comfortable feel. This living occasional set is made to fit naturally into the room. The Solid Wood, Wood Veneer, construction is complemented by Dark Cherry tones for a polished look.<br>
Product Dimensions: 47 3/4""L X 23 1/2""W X 18""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer<br>
- Elegant cabriole legs</p>

<p>Materials: Solid Wood, Wood Veneer.<br>
Color: Dark Cherry<br>
Weight: 81.4 lbs</p>","GOODDEGG","","Occasional Set","2026, CHESHIRE, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Occasional Set, Quick Ship Furniture","true","Title","Default Title","","","","","","","","CM4914-3PK","36922.010684867","shopify","20","deny","manual","537.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4914-3PK_c4ce5cca-6a46-4305-ab61-298dab9e0ecc.jpg?v=1773920433","1","cheshire-3-pc-table-set-occasional-set","false","CHESHIRE 3 Pc. Table Set Occasional Set","Shop CHESHIRE 3 Pc. Table Set Occasional Set. Traditional style. Solid Wood, Wood Veneer build. Color: Dark Cherry. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4914-3PK_c4ce5cca-6a46-4305-ab61-298dab9e0ecc.jpg?v=1773920433","lb","","209.00","active",""
"bunbury-3-pc-coffee-table-set-occasional-set","BUNBURY 3 Pc. Coffee Table Set Occasional Set","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Make the room feel complete with BUNBURY 3 Pc. Coffee Table Set and its Traditional character. This living occasional set is made to fit naturally into the room. Finished in Cherry tones, the Solid Wood, Wood Veneer, build balances durability with visual appeal.<br>
Product Dimensions: 48""L X 26""W X 19 1/4""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer</p>

<p>Materials: Solid Wood, Wood Veneer.<br>
Color: Cherry<br>
Weight: 112.2 lbs</p>","GOODDEGG","","Occasional Set","2026, BUNBURY, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Occasional Set, Quick Ship Furniture","true","Title","Default Title","","","","","","","","CM4915-3PK","50893.018554763","shopify","20","deny","manual","927.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4915-3PK_d79e1bce-d223-4805-acbf-8d027600ab06.jpg?v=1773920433","1","bunbury-3-pc-coffee-table-set-occasional-set","false","BUNBURY 3 Pc. Coffee Table Set Occasional Set","Shop BUNBURY 3 Pc. Coffee Table Set Occasional Set. Traditional style. Solid Wood, Wood Veneer build. Color: Cherry. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4915-3PK_d79e1bce-d223-4805-acbf-8d027600ab06.jpg?v=1773920433","lb","","319.00","active",""
"bryanna-3-pc-set-occasional-set","BRYANNA 3 Pc. Set Occasional Set","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with BRYANNA 3 Pc. Set, styled in Rustic and designed for everyday comfort. As a living occasional set, it is designed to complement your space. With Solid Wood, Wood Veneer, and Antique Light Oak tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: 22""L X 24""W X 23""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer</p>

<p>Materials: Solid Wood, Wood Veneer.<br>
Color: Antique Light Oak<br>
Weight: 102.3 lbs</p>","GOODDEGG","","Occasional Set","2026, BRYANNA, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Occasional Set, Quick Ship Furniture","true","Title","Default Title","","","","","","","","CM4178-3PK","46402.000499393","shopify","20","deny","manual","807.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4178-3PK-1_178c427a-2cb5-45b2-88a3-aa8313d109db.jpg?v=1773920432","1","bryanna-3-pc-set-occasional-set","false","BRYANNA 3 Pc. Set Occasional Set","Shop BRYANNA 3 Pc. Set Occasional Set. Rustic style. Solid Wood, Wood Veneer build. Color: Antique Light Oak. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4178-3PK-1_178c427a-2cb5-45b2-88a3-aa8313d109db.jpg?v=1773920432","lb","","309.00","active",""
"brampton-3-pc-table-set-occasional-set","BRAMPTON 3 Pc. Table Set Occasional Set","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
BRAMPTON 3 Pc. Table Set brings a Traditional look to your home with a refined, comfortable feel. This living occasional set is made to fit naturally into the room. The Faux Marble, Solid Wood, Wood Veneer, construction is complemented by Espresso or Black tones for a polished look.<br>
Product Dimensions: 48""L X 26""W X 19 3/4""H</p>

<p>Features<br>
- Made with solid wood &amp; wood veneer</p>

<p>Materials: Faux Marble, Solid Wood, Wood Veneer.<br>
Color: Espresso or Black<br>
Weight: 99.22 lbs</p>","GOODDEGG","","Occasional Set","2026, BRAMPTON, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Occasional Set, Quick Ship Furniture","true","Title","Default Title","","","","","","","","CM4292EX-3PK","45004.98135903","shopify","20","deny","manual","717.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4292EX-3PK_b23c3e1f-2603-480d-9515-45fd6abd032c.jpg?v=1773920432","1","brampton-3-pc-table-set-occasional-set","false","BRAMPTON 3 Pc. Table Set Occasional Set","Shop BRAMPTON 3 Pc. Table Set Occasional Set. Traditional style. Faux Marble, Solid Wood build. Color: Espresso/Black. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4292EX-3PK_b23c3e1f-2603-480d-9515-45fd6abd032c.jpg?v=1773920432","lb","","269.00","active",""
"brampton-3-pc-table-set-occasional-set","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/CM4292EX-3PK-closeup_0353dcae-0c5d-4ad5-a10b-d1105609d97f.jpg?v=1773920432","2","brampton-3-pc-table-set-occasional-set","","","","","","","","active",""
"whetstone-3-pc-table-set","WHETSTONE 3 Pc. Table Set","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with WHETSTONE, styled in Contemporary and designed for everyday comfort.<br>
This living table set is made to fit naturally into the room. With Paper, Metal, Engineered Wood and Black or White tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: COFFEE TABLE: 31.5""W X 30.5""D X 17""H, END TABLE: 15.5""W X 15""D X 22.5""H<br>
Size: Varies by variant</p>

<p>Features<br>
- Paper<br>
- Metal<br>
- Engineered Wood<br>
- Angular &amp; Geometric Metal Base<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Black | Dimensions: COFFEE TABLE: 31.5""W X 30.5""D X 17""H, END TABLE: 15.5""W X 15""D X 22.5""H | Weight: 25 lbs | Shipping (LxWxH): 36.2 x 34.7 x 4.9 in | Volume: 3.6 cuft</strong><br>
- <strong>Size: - | Color: White | Dimensions: COFFEE TABLE: 31.5""W X 30.5""D X 17""H, END TABLE: 15.5""W X 15""D X 22.5""H | Weight: 25 lbs | Shipping (LxWxH): 36.2 x 34.7 x 4.9 in | Volume: 3.6 cuft</strong><br>
</p>

<p>Materials: Paper, Metal, Engineered Wood.<br>
Color: Black or White<br>
Weight: 25 lbs</p>","GOODDEGG","","Table Set","2026, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture, Table Set, WHETSTONE","true","Color","Black","","","","","","","","FM42901BK-3PK","11339.990686948","shopify","20","deny","manual","267.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM42901BK-1.jpg?v=1773920431","1","whetstone-3-pc-table-set","false","WHETSTONE 3 Pc. Table Set","Shop WHETSTONE 3 Pc. Table Set. Contemporary style. Paper, Metal build. Multiple colors available. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM42901BK-1.jpg?v=1773920431","lb","","109.00","active",""
"whetstone-3-pc-table-set","","","","","","","","","White","","","","","","","","FM42901WH-3PK","11339.990686948","shopify","20","deny","manual","267.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM42901WH-1.jpg?v=1773920431","2","whetstone-3-pc-table-set","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM42901WH-1.jpg?v=1773920431","lb","","109.00","active",""
"ronde-3-pc-table-set","RONDE 3 Pc. Table Set","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with RONDE, styled in Contemporary and designed for everyday comfort.<br>
This living table set is made to fit naturally into the room. With Paper, Metal, Engineered Wood and Natural or White tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: COFFEE TABLE: 34""W X 34""D X 18""H, END TABLE: 18""W X 18""D X 23""H<br>
Size: Varies by variant</p>

<p>Features<br>
- Paper<br>
- Metal<br>
- Engineered Wood<br>
- Abstract Decorative Wrought Metal Base Design<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Natural | Dimensions: COFFEE TABLE: 34""W X 34""D X 18""H, END TABLE: 18""W X 18""D X 23""H | Shipping (LxWxH): 42.9 x 39 x 7.3 in | Volume: 7 cuft</strong><br>
- <strong>Size: - | Color: White | Dimensions: COFFEE TABLE: 34""W X 34""D X 18""H, END TABLE: 18""W X 18""D X 23""H | Shipping (LxWxH): 42.9 x 39 x 7.3 in | Volume: 7 cuft</strong><br>
</p>

<p>Materials: Paper, Metal, Engineered Wood.<br>
Color: Natural or White<br>
Weight: Varies by variant</p>","GOODDEGG","","Table Set","2026, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture, RONDE, Table Set","true","Color","Natural","","","","","","","","FM42905NT-3PK","0.0","shopify","20","deny","manual","357.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM42905NT-1.jpg?v=1773920430","1","ronde-3-pc-table-set","false","RONDE 3 Pc. Table Set","Shop RONDE 3 Pc. Table Set. Contemporary style. Paper, Metal build. Multiple colors available. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM42905NT-1.jpg?v=1773920430","lb","","139.00","active",""
"ronde-3-pc-table-set","","","","","","","","","White","","","","","","","","FM42905WH-3PK","0.0","shopify","20","deny","manual","357.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM42905WH-1.jpg?v=1773920430","2","ronde-3-pc-table-set","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM42905WH-1.jpg?v=1773920430","lb","","139.00","active",""
"pallas-3-pc-table-set","PALLAS 3 Pc. Table Set","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with PALLAS, styled in Rustic and designed for everyday comfort.<br>
This living table set is made to fit naturally into the room. With Paper, Metal, Engineered Wood and Black or Natural or White tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: COFFEE TABLE: 41.5""W X 19""D X 18.5""H, END TABLE: 15.5""W X 15.5""D X 23""H<br>
Size: Varies by variant</p>

<p>Features<br>
- Paper<br>
- Metal<br>
- Engineered Wood<br>
- Minimalist Style<br>
- 2 Layer of Storage Space<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Black | Dimensions: COFFEE TABLE: 41.5""W X 19""D X 18.5""H, END TABLE: 15.5""W X 15.5""D X 23""H | Shipping (LxWxH): 47.1 x 24 x 4.7 in | Volume: 3.1 cuft</strong><br>
- <strong>Size: - | Color: Natural | Dimensions: COFFEE TABLE: 41.5""W X 19""D X 18.5""H, END TABLE: 15.5""W X 15.5""D X 23""H | Shipping (LxWxH): 47.1 x 24 x 4.7 in | Volume: 3.1 cuft</strong><br>
- <strong>Size: - | Color: White | Dimensions: COFFEE TABLE: 41.5""W X 19""D X 18.5""H, END TABLE: 15.5""W X 15.5""D X 23""H | Shipping (LxWxH): 47.1 x 24 x 4.7 in | Volume: 3.1 cuft</strong><br>
</p>

<p>Materials: Paper, Metal, Engineered Wood.<br>
Color: Black or Natural or White<br>
Weight: Varies by variant</p>","GOODDEGG","","Table Set","2026, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, PALLAS, Quick Ship Furniture, Table Set","true","Color","Black","","","","","","","","FM42903BK-3PK","0.0","shopify","20","deny","manual","207.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM42903BK-1.jpg?v=1773920430","1","pallas-3-pc-table-set","false","PALLAS 3 Pc. Table Set","Shop PALLAS 3 Pc. Table Set. Rustic style. Paper, Metal build. Multiple colors available. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM42903BK-1.jpg?v=1773920430","lb","","89.00","active",""
"pallas-3-pc-table-set","","","","","","","","","Natural","","","","","","","","FM42903NT-3PK","0.0","shopify","20","deny","manual","207.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM42903NT-1_3e2d2d91-e07e-487e-8815-cd4d150e60d1.jpg?v=1773920429","2","pallas-3-pc-table-set","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM42903NT-1_3e2d2d91-e07e-487e-8815-cd4d150e60d1.jpg?v=1773920429","lb","","89.00","active",""
"pallas-3-pc-table-set","","","","","","","","","White","","","","","","","","FM42903WH-3PK","0.0","shopify","20","deny","manual","207.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM42903WH-1_6fccef83-50eb-449d-9b06-a4983767fb72.jpg?v=1773920429","3","pallas-3-pc-table-set","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM42903WH-1_6fccef83-50eb-449d-9b06-a4983767fb72.jpg?v=1773920429","lb","","89.00","active",""
"ophira-3-pc-table-set","OPHIRA 3 Pc. Table Set","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with OPHIRA, styled in Rustic and designed for everyday comfort.<br>
This living table set is made to fit naturally into the room. With Paper, Metal, Engineered Wood and Dark Brown or Natural tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: COFFEE TABLE: 24""W X 24""D X 18""H, END TABLE: 18.5""W X 18.5""D X 23""H<br>
Size: Varies by variant</p>

<p>Features<br>
- Paper<br>
- Metal<br>
- Engineered Wood<br>
- Chain Metal Decorative Pole<br>
- 2 Layer of Storage Space<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Dark Brown | Dimensions: COFFEE TABLE: 24""W X 24""D X 18""H, END TABLE: 18.5""W X 18.5""D X 23""H | Shipping (LxWxH): 40.9 x 36.8 x 5.1 in | Volume: 4.5 cuft</strong><br>
- <strong>Size: - | Color: Natural | Dimensions: COFFEE TABLE: 24""W X 24""D X 18""H, END TABLE: 18.5""W X 18.5""D X 23""H | Shipping (LxWxH): 40.9 x 36.8 x 5.1 in | Volume: 4.5 cuft</strong><br>
</p>

<p>Materials: Paper, Metal, Engineered Wood.<br>
Color: Dark Brown or Natural<br>
Weight: Varies by variant</p>","GOODDEGG","","Table Set","2026, Furniture of America, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, OPHIRA, Quick Ship Furniture, Table Set","true","Color","Dark Brown","","","","","","","","FM42904DB-3PK","0.0","shopify","20","deny","manual","387.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM42904DB-1.jpg?v=1773920429","1","ophira-3-pc-table-set","false","OPHIRA 3 Pc. Table Set","Shop OPHIRA 3 Pc. Table Set. Rustic style. Paper, Metal build. Multiple colors available. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM42904DB-1.jpg?v=1773920429","lb","","149.00","active",""
"ophira-3-pc-table-set","","","","","","","","","Natural","","","","","","","","FM42904NT-3PK","0.0","shopify","20","deny","manual","387.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM42904NT-1_39c2fc17-043d-477e-91d8-3a877c4c1dbc.jpg?v=1773920429","2","ophira-3-pc-table-set","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM42904NT-1_39c2fc17-043d-477e-91d8-3a877c4c1dbc.jpg?v=1773920429","lb","","149.00","active",""
"holen-3-pc-table-set","HOLEN 3 Pc. Table Set","<p><span style=""color:#1e73be;""><strong>FREE SHIPPING</strong></span><br>
Elevate your space with HOLEN, styled in Contemporary and designed for everyday comfort.<br>
This living table set is made to fit naturally into the room. With Paper Veneer, Engineered Wood and Gray or Natural tones, it blends structure and softness in one clean profile.<br>
Product Dimensions: COFFEE TABLE: 36""W X 36""D X 18""H, END TABLE: 24""W X 24""D X 24""H<br>
Size: Varies by variant</p>

<p>Features<br>
- Paper Veneer<br>
- Engineered Wood<br>
- Cross-Arch Base<br>
<strong>Variant Details</strong><br>
- <strong>Size: - | Color: Gray | Dimensions: COFFEE TABLE: 36""W X 36""D X 18""H, END TABLE: 24""W X 24""D X 24""H | Weight: 99.4 lbs | Shipping (LxWxH): 40 x 39 x 8.3 in | Volume: 7.5 cuft</strong><br>
- <strong>Size: - | Color: Natural | Dimensions: COFFEE TABLE: 36""W X 36""D X 18""H, END TABLE: 24""W X 24""D X 24""H | Weight: 99.4 lbs | Shipping (LxWxH): 40 x 39 x 8.3 in | Volume: 7.5 cuft</strong><br>
</p>

<p>Materials: Paper Veneer, Engineered Wood.<br>
Color: Gray or Natural<br>
Weight: 99.4 lbs</p>","GOODDEGG","","Table Set","2026, Furniture of America, HOLEN, Indoor Furniture, Living, LIVING ROOM FURNITURE, New Arrival, Quick Ship Furniture, Table Set","true","Color","Gray","","","","","","","","FM44003GY-3PK","45086.990859526","shopify","20","deny","manual","507.00","","true","false","","","","","","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM44003GY-1_f5550342-038c-4515-9724-21514b58f917.jpg?v=1773920428","1","holen-3-pc-table-set","false","HOLEN 3 Pc. Table Set","Shop HOLEN 3 Pc. Table Set. Contemporary style. Paper Veneer, Engineered Wood build. Multiple colors available. Free shipping. Buy now at GOODDEGG.","https://cdn.shopify.com/s/files/1/0787/1948/4133/files/FM44003GY-1_f5550342-038c-4515-9724-21514b58f917.jpg?v=1773920428","lb","","199.00","active",""
